000016,"研究开发、生产经营电视机、冰箱、洗衣机、日用小家电、厨卫电器及其他智能生活电器产品,家庭视听设备,IPTV机顶盒,OTT终端产品,数字电视接收器(含卫星电视广播地面接收设备),数码产品,智能穿戴产品,智能健康产品,智能电子产品,智能开关插座,移动电源,移动通信设备及终端产品,日用电子产品,汽车电子产品,卫星导航系统,智能交通系统,防火防盗报警系统,办公设备,电子计算机,显示器;大屏幕显示设备的制造和应用服务;LED(OLED)背光源、照明、发光器件制造及封装;触摸电视一体机;无线广播电视发射设备;应急广播系统设备;生产经营电子元件、器件,模具,塑胶制品,各类包装材料;设计、上门安装安防产品、监控产品,无线、有线数字电视系统及系统集成,并从事相关产品的技术咨询和服务(上述经营范围中的生产项目,除移动电话外,其余均在异地生产)。从事以上所述产品(含零配件)的批发、零售、进出口及相关配套业务(不涉及国营贸易管理商品,涉及配额、许可证管理及其它专项规定管理的商品,按国家有关规定办理申请)。销售自行开发的技术成果;提供电子产品的维修服务、技术咨询服务;普通货物运输,国内货运代理、国际货运代理,仓储服务;供应链管理;企业管理咨询服务;自有物业租赁和物业管理业务。从事废旧电器电子产品的回收(不含拆解)(由分支机构经营);以承接服务外包方式从事系统应用管理和维护、信息技术支持管理、银行后台服务、财务结算、人力资源服务、软件开发、呼叫中心、数据处理等信息技术和业务流程外包服务。经营进出口业务;国内贸易;国际贸易(不含专营、专控、专卖商品);农产品、水产品、林产品贸易;金属材料、金属制品、金银制品、汽车、矿产品的贸易;销售安防产品、智能家居产品、保险柜、门锁、防盗门、五金制品;代办(移动、联通、电信、广电)委托的各项业务。(因变更经营范围还需报相关部门审批,上述经营范围具体以审批结果、工商核准为准。)"
000017,生产装配各种类型的自行车及自行车零件、部件、配件、机械产品、运动器械、精细化工、碳纤维复合材料、家用小电器及配套原件等。
000018,"工程设计与施工,基础设施投资,新能源建设与投资,医疗投资,生命技术研究开发,装备制造,防务装备,金融投资,房地产开发。(最终以工商行政管理部门核准的经营范围为准)。"
000019,"生产茶叶、茶制品、茶及天然植物提取物、食品罐头、饮料、土产品(生产场所营业执照另行申办);茶、植物产品、软饮料和食品的技术开发、技术服务;信息技术开发及配套服务;茶园的投资、经营、管理、开发;投资兴办实业(具体项目另行申报);国内贸易(不含专营、专控、专卖商品);预包装食品(不含复热预包装食品),批发(非实物形式);经营进出口业务;在合法取得的土地上从事房地产开发、经营;自有物业租售和物业管理。”(以上涉及国家法律、行政法规、国务院决定规定须报经审批的项目,须经审批后方可经营。)"
000020,"生产经营各种彩色电视机、液晶显示器、液晶显示屏(在分支机构生产经营)、收录机、音响设备、电子表、电子游戏机、电脑等各类电子产品及配套的印刷线路板、精密注塑件、轻型包装材料(在武汉生产经营)、五金件(含工模具),电镀及表面处理、焊锡丝,房地产开发经营(深房地字第7226760号),物业管理。"
000021,"开发、生产、经营计算机软、硬件系统及其外部设备、通讯设备、电子仪器仪表及其零部件、原器件、接插件和原材料,生产、经营家用商品电脑及电子玩具(以上生产项目均不含限制项目);金融计算机软件模型的制作和设计、精密模具CAD/CAM技术、节能型自动化机电产品和智能自动化控制系统、办公自动化设备、激光仪器、光电产品及金卡系统、光通讯系统和信息网络系统的技术开发和安装工程;商用机器(含税控设备、税控系统)、机顶盒、表计类产品(水表、气表等)、网络多媒体产品的开发、设计、生产、销售及服务;金融终端设备的开发、设计、生产、销售、技术服务、售后服务及系统集成;经营进出口业务;普通货运;房屋、设备及固定资产租赁。"
000022,港口装卸、仓储、港口拖轮经营、港口货物运输、代理及其他业务。
000023,"商品混凝土及其原材料的生产、销售(具体生产场地执照另行申办);水泥制品的生产、销售(具体生产场地执照另行申办);在合法取得土地使用权的地块上从事房地产开发;物流服务;普通货运,货物专用运输(罐式)(道路运输经营许可证有效期至2014年12月31);机电设备维修;物业管理;投资兴办实业(具体项目另行申报);国内商业、物资供销业(不含专营、专控、专卖商品及限制项目);经营进出口业务(按深府办函[1994]278号文执行)。"
000025,投资兴办实业(具体项目另行申报)。国内商业、物资供销业(不含专营、专控、专卖商品)、物业租赁与管理。自营本公司及所属企业自产产品、自用生产材料、金属加工机械、通用零件的进出口业务。进出口业务按深贸管证字第098号外贸审查证书办理。
000026,生产经营各种指针式石英表及其机芯、零部件、各种计时仪器、加工批发K金手饰表(生产场地另行申报);国内商业、物资供销业(不含专营、专控、专卖商品);物业管理及物业租赁。自营进出口业务设计、施工;进出口业务(按深贸管登证字第2007-072号文执行)。
000027,"各种常规能源和新能源的开发、生产、购销;投资和经营能提高能源使用效益的高科技产业;投资和经营与能源相关的原材料的开发和运输、港口、码头和仓储工业等;经营和进出口本公司能源项目所需的成套设备、配套设备、机具和交通工具等;投资和经营与能源相配套的地产、房产业和租赁等产业;各种能源工程项目的设计、施工、管理和经营,以及与能源工程相关的人员培训、咨询及其他相关服务业务;环保技术开发、转让和服务;物业管理、自有物业租赁;在合法取得土地使用权范围内从事房地产开发经营;从事信息系统运营维护,系统集成,软件开发的信息技术服务;计算机软硬件、电子产品、耗材、办公设备的销售与租赁;能提高社会经济效益的其他业务。"
000028,"中成药、化学原料药、化学药制剂、抗生素原料药、抗生素制剂、生化药品、生物制品(含疫苗和体外诊断试剂)、第二类精神药品(制剂)、麻醉药品、第一类精神药品(区域性批发企业)、医疗用毒性药品、蛋白同化制剂、肽类激素的批发;保健食品经营;药用包装材料及医药工业产品研究与开发、咨询服务;投资兴办实业(具体项目另行申报);国内商业、物资供销业(不含专营、专控、专卖商品);救护车销售;全部一类医疗器械;全部二类医疗器械(包括二类体外诊断试剂);III类:6840体外诊断试剂,6807胸腔心血管外科手术器械,6815注射穿刺器械,6821医用电子仪器设备,6822医用光学器具、仪器及内窥镜设备,6823医用超声仪器及有关设备,6824医用激光仪器设备,6825医用高频仪器设备,6826物理治疗及康复设备,6828医用磁共振设备,6830医用X射线设备,6832医用高能射线设备,6833医用核素设备,6834医用射线防护用品、装置,6840临床检验分析仪器,6845体外循环及血液处理设备,6846植入材料和人工器官,6854手术室、急救室、诊疗室设备及器具,6858医用冷疗、低温、冷藏设备及器具,6863口腔科材料,6864医用卫生材料及敷料,6865医用缝合材料及粘合剂,6866医用高分子材料及制品,6870软件,6877介入器材;预包装食品销售(不含冷藏冷冻食品),特殊食品销售(保健食品销售,特殊医学用途配方食品销售,婴幼儿配方乳粉销售,其他婴幼儿配方食品销售)经营进出口业务(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营)。"
000029,房地产开发及商品房销售、物业租赁及管理、商品零售及贸易、酒店业务、设备安装及维修、建筑、室内装修等业务。
000030,汽车零部件及相关产品的研发、设计、制造、销售及售后服务;进出口业务;设备及工艺装备的设计、制造及相关服务;租赁业务、物业服务业务;仓储和配送业务及相关服务。
000031,房地产开发经营、国内商业、物资供销业、建筑技术咨询、进出口贸易。本公司的主营业务:商品房开发、物业租赁、来料加工业等。
000032,"“研发、生产、销售通信设备、交通通讯设备(生产场地营业执照另行办理)、计算机及软件、办公自动化设备、机械、光机电一体化设备、电子检测设备、税控设备、税控收款机(不含限制项目);半导体照明产品;监控系统项目的设计、开发、咨询;国内商业、物资供销业(不含专营、专卖、专控商品);进出口业务按深贸管审证字第523号外贸企业审定证书规定办理;在合法取得使用权的土地上从事房地产开发经营,物业管理及自有物业租赁;兴办实业(具体项目另行申报);仓储服务、国内外货物运输及代理服务(需许可经营项目另行办理申请)。”"
000034,"(一)计算机硬件及配套零件的研究、开发;网络产品、多媒体产品、电子信息产品及通讯产品、办公自动化设备、仪器仪表、电器及印刷照排设备、计算机应用系统的安装和维修;自产产品的技术咨询、技术服务、技术转让(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营);经营进出口业务(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营);计算机硬件、软件及外围设施的代理销售;销售自产产品(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营);(二)通信设备、电子、计算机配件的技术开发;计算机软件、信息技术、系统集成、办公自动化、综合布线技术的研发(不含限制项目);(三)投资兴办实业(具体项目另行申报);在合法取得使用权的土地上从事房地产开发经营。(以上项目法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营)"
000035,"生活垃圾焚烧发电及蒸汽生产,自产产品销售,危险废弃物处理(前述所有范围权限仅限分支机构经营);生活垃圾焚烧发电、可再生能源项目及环保设施的投资、开发;污泥处理、餐厨垃圾处理、建筑垃圾处理、污水处理、大气环境治理、噪声治理、土壤修复;垃圾焚烧发电成套设备、环保成套设备的研发、生产、销售;填埋气开发与利用;垃圾分类收运体系投资与运营;投资咨询服务;企业管理咨询服务;其他经济与商务咨询服务。货物进出口;技术进出口。道路普通货物运输;生活垃圾经营性清扫、收集、运输、处理服务;道路清扫保洁、河道保洁、绿化管护;物业管理;道路管护。(依法须经批准的项目,经相关部门批准后方可开展经营活动)"
000036,投资兴办实业(具体项目另行申报);国内商业、物资供销业务(不含专营、专控、专卖商品);在具有合法土地使用权的地块上从事房地产开发、经营;自有物业管理;房地产经纪(不含限制项目)。
000037,"供电、供热,提供相关技术咨询和技术服务。"
000038,"房地产开发、经营;国内贸易(不含专营、专控、专卖商品);兴办实业(具体项目另行申报),计算机领域的技术开发、技术转让、技术咨询和技术服务,计算机软硬件开发及销售;经营进出口业务(具体按照深贸管准证字第2003-3670号资格证书办理);设计、制作、代理、发布各类广告,电脑图文设计制作,影视策划,企业形象策划,市场营销策划;展览展示设计服务,会务服务;文化产业园区的投资,文化旅游项目的投资;物联网、人工智能的技术研发。"
000039,"制造修理集装箱及其有关业务,利用该公司现有设备加工制造各类零部件结构件和有关设备,并提供以下加工服务:切割、冲压成型、铆接、表面处理,包括喷沙喷漆、焊接和装配;集装箱租赁。"
000040,"环保技术的研发、推广及服务,生态环境治理、土壤修复、水处理;园林、城市绿化工程施工;园林及生态湿地的运营养护;风景园林规划设计、城乡规划设计;固体废弃物的处理,湖底淤泥处理;光伏电站投资、建设、运营、维护及管理服务;光伏发电技术及设备的研发;光伏发电项目技术咨询;光伏发电设备的制造;投资与资产管理、项目管理与咨询;批发零售(最终以工商行政管理部门核准的经营范围为准)。"
000042,房地产开发及商品房销售、管理;承接建筑安装工程;自有物业租赁。
000043,"(一)开办商场、宾馆、餐厅,经营旅游服务业;(二)兴办工业和高新技术产业;(三)开办生产资料批发市场;(四)开展科技交流活动,进行技术贸易,提供科技、经济和法律咨询、代理服务;(五)经营贸易:电子计算机、机械电器设备、五金交电、家用电器、文化办公用品、化工原料、日用百货、金属材料、建筑材料、针纺织品、棉麻、中成药、西药、原料药、保健药品、医疗器械、土产品、粮油食品、果菜;(六)举办各种产品展销;(七)经营公司自有房产并对外承接楼宇及其配套设备的管理与维修;(八)开办仓储业和运输业;(九)从事各类投资;(十)房地产开发、经营;(十一)劳动派遣;(十二)租赁服务;(十三)鉴证咨询服务;(十四)商务辅助服务。"
000045,"生产、经营偏光片等光学膜产品;酒店、物业租赁与经营管理;生产、加工纺织品、针织品、服装、装饰布、带、商标带、工艺品(不含限制项目);百货、纺织工业专用设备,纺织器材及配件、仪表、标准件、纺织原材料、染料、电子产品,化工产品、机电设备、轻纺产品、办公用品及国内贸易(不含专营、专控、专卖商品);经营进出口业务。"
000046,房地产及基础设施开发建设业务及物业管理;项目投资;股权投资;资产管理;资本经营;自有物业租赁;建筑装饰材料及设备的销售;与上述业务相关的经济、技术、管理咨询;投资兴办实业(具体项目另行申报)。上述信息均以工商行政管理机关核准的信息为准。
000048,养殖鸡、鸡苗、禽蛋、生产制造肉制品、饮料、鸡场设备、自酿啤酒、兴办实业(具体项目另行申报);非银行金融业(以主管部门审批为准);国内商业、物资供销业(不含专营、专控、专卖商品);在合法取得的土地上从事房地产开发经营;货物及技术进出口;房屋租赁。
000049,"无汞碱锰电池、一次锂电池、锌空气电池、镍氢电池、锂聚合物电池、燃料电池及其他种类电池、电池材料、配件和设备的研究、开发和销售;电源管理系统和新型电子元器件的开发、测试及销售;移动通讯产品及配件的开发及销售;高科技项目开发、投资、咨询,高科技企业投资。"
000050,"从事显示器件及相关的材料、设备、产品的设计、制造、销售;提供相关技术开发、技术咨询、技术服务和技术转让;信息技术服务、咨询服务;普通货运;代理销售、代理采购显示器件及相关材料(不含限制项目);设备租赁(不含金融租赁);自有物业租赁;经营进出口业务(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营)。"
000055,"智能建筑产品及系统,轨道交通设备,智慧交通及停车系统,新材料,节能、环保产品及技术服务,软件及控制系统,技术检测及服务,新能源开发、应用及服务,教育及培训,对外投资,兴办实业,进出口贸易,自有物业管理和租赁,从事深圳市高新区科技南十二路方大大厦停车场机动车停放业务。(以主管部门登记内容为准)"
000056,"从事零售商业,经营各类综合及专门零售店、连锁商业、购物中心及电子商务;从事房地产业,进行房地产投资、规划设计、装修、运营管理、物业管理及房地产营销;从事林业及林业服务业,进行林业科技研究、苗木培育、林木种植、木材采运及林产品采集,进行木材加工及人造板、木制品制造;从事租赁、商务服务业、住宿、餐饮业、居民服务业、仓储业、教育业、娱乐业等。进出口业务按深贸管审证字第012号外贸企业审定证书办理(凡属专营商品按规定办)。"
000058,"投资兴办实业(具体项目另行申报);经营与管理电子专业市场;经营网上贸易;互联网技术开发;从事广告业务;房屋租赁;销售计算机、软件及辅助设备、电子产品;文化艺术交流活动策划(不含演出);承办展览展示活动;儿童产业链项目的投资及经营;儿童游乐设备租赁服务(不包括金融租赁活动);游乐场经营及服务(限分支经营);餐饮服务(限分支经营);企业管理咨询;教育咨询;预包装食品兼散装食品、乳制品(含婴幼儿配方奶粉)批发零售(限分支经营);文化用品、工艺礼品、玩具、童装、电子产品、工艺品、日用百货的销售;摄影服务;新能源的技术开发;光伏发电和光伏一体化建筑工程总承包;碲化镉薄膜太阳能电池组件的技术开发、技术服务;投资建设光伏电站、承接建筑一体化光伏幕墙工程;国内贸易(不含专营、专卖、专控商品)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)^信息服务业务(仅限互联网信息服务);食品销售;制造、销售碲化镉太阳能电池组件产品。"
000059,"1.3-丁二烯;氨;苯;苯乙烯;丙烯;氮[压缩的];二甲苯;工业用丁二烯抽余碳四;工业用丁二烯抽余液;甲苯;裂解燃料油(混合苯3#);硫磺;煤油;石脑油;碳九;碳五馏分;氩[液化的];氧[液化的];液化石油气;乙烯;石油产品及化工产品生产销售(除易燃易爆危险品);塑料制品、建安工程、压力容器制造、普通货物运输;生活饮用水(以上各项限分公司经营)。(依法须经批准的项目,经相关部门批准后方可开展经营活动。)"
000060,"兴办实业(具体项目另行申报);国内贸易(不含专营、专控、专卖商品);经济信息咨询(不含限制项目);经营进出口业务;在韶关市设立分公司从事采选、冶炼、制造、加工:有色金属矿产品、冶炼产品、深加工产品、综合利用产品(含硫酸、氧气、硫磺、镓、锗、电炉锌粉的生产)及包装物、容器(含钢提桶、塑料编织袋)(以上经营范围仅限于分支机构生产,其营业执照另行申报);建筑材料、机械设备及管道安装、维修;工程建设、地测勘探、科研设计;从事境外期货业务。"
000061,"开发、建设、经营、管理农产品批发市场(农产品批发市场的营业执照需另行申办);经营管理市场租售业务;国内商业、物资供销业(不含专营、专控、专卖商品);经营农产品、水产品的批发、连锁经营和进出口业务(具体经营需另行办理营业执照);为农产品批发市场提供配套的招待所、小卖部、食店、运输、装卸、仓储、包装(具体项目营业执照另行申报);从事信息咨询(不含法律、行政法规、国务院决定禁止及规定需审批的项目)、物业管理、酒店管理;自有物业租赁;市场投资、投资兴办实业(具体项目另行申报)。(以上涉及国家法律、行政法规、国务院决定规定需报经审批的项目,需经审批后方可经营。)"
000062,投资兴办各类实业(具体项目需另行申报);经营国内商业、物资供销业(不含专营、专卖、专控商品);自有物业管理、开发与租赁;经济信息咨询、服务;自有物业管理;激光头及其应用产品;计算机软硬件及系统集成;通信产品;广告业务。
000063,"生产程控交换系统、多媒体通讯系统、通讯传输系统;研制、生产移动通信系统设备、卫星通讯、微波通讯设备、寻呼机,计算机软硬件、闭路电视、微波通信、信号自动控制、计算机信息处理、过程监控系统、防灾报警系统、新能源发电及应用系统等项目的技术设计、开发、咨询、服务;铁路、地下铁路、城市轨道交通、公路、厂矿、港口码头、机场的有线无线通信等项目的技术设计、开发、咨询、服务(不含限制项目);电子设备、微电子器件的购销(不含专营、专控、专卖商品);承包境外及相关工程和境内国际招标工程,上述境外工程所需的设备,材料进出口,对外派遣实施上述境外工程的劳务人员;电子系统设备的技术开发和购销(不含限制项目及专营、专控、专卖商品);经营进出口业务(按贸发局核发的资格证执行);电信工程专业承包(待取得资质证书后方可经营);自有房屋租赁。"
000065,"各类型工业、能源、交通、民用工程建设项目的施工总承包;自营和代理各类商品及技术的进出口业务,但国家限定经营或禁止进出口的商品及技术除外;经营进料加工和“三来一补”业务;经营对销贸易和转口贸易;承包境外工程及境内国际招标工程;上述境外工程所需的设备、材料出口;对外派遣实施上述境外工程所需的劳务人员;铝制品,铝型材,铝门窗;建筑幕墙和室内外装饰工程设计、制作、施工;机械安装及修理。"
000066,"计算机软件、硬件、终端及其外部设备、网络系统及系统集成、电子产品及零部件、金融机具、税控机具、计量仪表、安防产品、移动通讯设备、无线电话机(手机)、通信及网络产品、数字音视频产品的技术开发、生产、加工、销售及售后服务,并提供相关的技术和咨询服务;经营自行开发的电子出版物、零售各类软件及电子出版物;投资兴办实业(具体项目另行申报);自营进出口业务(具体按深贸营登证字第49号文执行);房地产开发经营;房屋、设备等固定资产租赁、物业管理及相关服务业务;国内商业、物资供销业(不含专营、专控、专卖商品)。(依法须经批准的项目,经相关部门批准后方可开展经营活动;法律、法规规定无需许可(审批)的,市场主体自主选择经营。)公司可以根据国内外市场变化、业务发展和自身能力,经有关政府部门批准,适时调整经营范围和经营方式。"
000068,受托资产管理、投资咨询、企业管理咨询、经济信息咨询(不含银行、证券、保险、基金等金融业务、人才中介服务及其他限制项目);市场营销策划;投资兴办实业(具体项目另行申报);国内贸易(不含专营、专控、专卖商品);货物及技术进出口业务
000069,"旅游及其关联产业的投资和管理;房地产开发;自有物业租赁;酒店管理;文化活动的组织策划;会展策划;旅游项目策划;旅游信息咨询;旅游工业品的销售;投资兴办实业(具体项目另行申报);国内商业(不含专营、专控、专卖商品);经营进出口业务(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营)。"
000070,"光纤、光缆、光纤预制棒、电子元器件、通讯设备、电力电缆、电力通信光缆、金具及附件的生产(生产项目另办执照);通讯设备系统工程的设计、安装、维护、调试,咨询,软件工程的开发、销售、服务;计算机网络系统集成、通讯信息服务(不含限制项目);国内商业、物资供销业(不含专营、专控、专卖商品);进出口贸易业务;自动化设备应用技术的开发;自有物业租赁,物业管理;机动车辆停放服务。"
000078,"1、生产经营生物化学原料、制品、试剂及其它相关制品(以上不含专营、专控和专卖商品);2、开发生物化学产品和其他相关制品;3、自营进出口业务(按深贸管证字第70号文规定执行);4、投资兴办实业(具体项目另行申报)。5、预包装食品(不含复热预包装食品),乳制品(含婴幼儿配方乳粉)的批发。6、房屋租赁;7、信息咨询。"
000088,码头的开发与经营;货物装卸与运输;港口配套交通设施建设与经营;港口配套仓储及工业设施建设与经营;港口配套生活服务设施的建设与经营;集装箱修理;转口贸易;经营进出口业务。
000089,投资兴办实业(具体项目另行申报);国内商业、物资供销业(不含专营、专控、专卖商品);航空客货地面运输及过港保障与服务;机场航空及辅助设备投资业务;进出口业务(凭批准证书经营)。
000090,房地产开发行业、工程施工业、物业租赁。
000096,"兴办实业(具体项目另行申报);国内商业、物资供销业(不含专营、专控、专卖商品);投资电力企业(具体项目另报);成品油(限下属机构经营);经营液化石油气(限瓶装,经营场地另办执照);进出口业务按《中华人民共和国进出口企业资格证书》办。"
000099,甲类:通用航空包机飞行、石油服务、直升机引航、医疗救护;乙类:空中游览、直升机机外载荷飞行、人工降水、航空探矿、航空摄影、海洋监测、渔业飞行、城市消防、空中巡查、航空器代管;丙类:私用驾驶员执照培训、航空护林、空中拍照、空中广告、科学实验、气象探测;进出口业务;直升机机体、动力装置、机载设备、特种作业设备的维修;石油化工产品的仓储;非经营性危险货物运输(3)类【危险品名称:汽油(闪电<-18℃);煤油】;机械设备的销售。
000100,"研究、开发、生产、销售:电子产品及通讯设备、新型光电、液晶显示器件、五金交电、VCD、DVD视盘机、建筑材料、普通机械,电子计算机技术服务,货运仓储,影视器材维修,废旧物资回收,在合法取得的土地上进行房地产开发经营,货物及技术进出口,创业投资业务及创业投资咨询,受托管理其他创业投资机构的创业投资资本,为创业企业提供创业管理服务,参与发起创业投资机械与投资管理顾问机构,不动产租赁、提供信息系统服务、提供会议服务、培训、咨询、商标许可、提供技术开发服务、软件产品的开发及销售、专利转让及许可、代理报关服务、提供顾问服务、支付结算。"
000150,"医院后勤管理服务,医疗行业计算机软硬件的技术开发,养老产业项目投资、策划、服务;绿色有机食品产业项目投资、开发;节能环保产业项目投资、开发,高新技术产业项目投资、开发;二类、三类6866医用高分子材料及制品,二类、三类6854手术室、急救室、诊疗室设备及器具。房地产开发与经营、销售、租赁;房屋工程设计、楼宇维修和拆迁,道路与土方工程施工;冷气工程及管道安装;对外投资;项目投资;资本经营管理和咨询。(依法须经批准的项目,经相关部门批准后方可开展经营活动。)"
000151,"对外派遣实施境外工程所需的劳务人员;进出口业务;承担我国对外经济技术援助项目和对外提供一般物资援助项目,承包各类境外工程和境内外资工程;提供经济、贸易、技术、信息的咨询和交流服务;成套设备和技术系统集成及相关技术服务;仓储;房屋租赁;向境外派遣各类劳务人员(不含港澳台地区);销售食品;销售医疗器械;销售化妆品、洗漱用品及日用品。"
000153,"许可经营项目:大容量注射剂生产、销售。以下限全资子公司经营:小容量注射剂、硬胶囊剂、颗粒剂、散剂、原料药、粉针剂、冻干粉针剂、滴眼剂、膜剂、片剂生产、销售。一般经营项目:药物研究及产品开发,包装材料、饲料添加剂生产、销售,食用农产品收购。"
000155,"肥料制造、基础化学原料制造及销售;生产食品添加剂;道路运输经营;危险化学品经营(以上项目及期限以许可证为准)。肥料制造、基础化学原料制造及销售;生产食品添加剂;道路运输经营;危险化学品经营(经营项目以《危险化学品经营许可证》为准);专用铁路兼办铁路货物运输(发送名类、到达品类按铁道部公布的《铁路专用线专用铁路名称表》为准)。(以上项目及期限以许可证为准)一般经营项目(以下项目不含前置许可项目,后置许可项目凭许可证或审批文件经营):化学试剂和助剂、塑料制品制造;进出口业;仓储业;工程机械租赁;货运代理;房地产经营;建筑装饰装修工程;科技推广和应用服务业;环境治理;专业技术服务业;金属制品、机械和设备修理业;人力资源管理服务;装卸搬运;销售:化学肥料、化工产品、石油及制品、塑料及塑料制品、电力设备、机电产品、饱和液化气、燃料油、蜡油、特种油、石蜡、特种蜡、石油焦、重芳烃、沥青、二甘醇、乙二醇、双酚基丙烷、预焙阳极、铝酸钙粉、防冻液、凡士林、润滑脂。(依法须经批准的项目,经相关部门批准后方可开展经营活动)"
000156,有线电视、数字电视网络及产业投资;数字通信产业投资;互联网及电视传媒信息服务产业投资;实业投资。最终以公司登记机关核定的经营范围为准
000157,"开发、生产、销售工程机械、环卫机械、汽车起重机及其专用底盘、消防车辆及其专用底盘、其它机械设备、金属与非金属材料、光机电一体化高新技术产品并提供租赁、售后技术服务;销售建筑装饰材料(不含硅酮胶)、工程专用车辆(不含乘用车)及政策允许的金属材料、化工原料、化工产品;经营商品和技术的进出口业务(不涉及国营贸易管理商品,涉及配额、许可证管理商品的按国家有关规定办理申请);二手车销售;废旧机械设备拆解、回收;房地产业投资。"
000158,"计算机软件技术开发、技术服务及销售,棉花、办公设备、电子元器件、通信设备、计算机及零配件、仪器仪表、光伏设备及元器件的批发零售;通信设备、计算机零配件的租赁,计算机系统集成;自营和代理各类商品及技术进出口业务;天然纤维和人造纤维的纺织产品、针织品、服装加工;家用服饰、纺织品、产业用纺织品的设计、开发、制造(限分支机构经营)、销售;本企业和本企业成员企业自产产品及相关技术的出口业务(国家限定公司经营或禁止出口的商品除外);经营本企业和本企业成员企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务(国家限定公司经营或禁止进口的商品除外);机电设备(特种设备除外)、新风净化器及配件的生产(限分支机构经营)、销售(法律、法规及国务院决定禁止或限制的事项,不得经营,需其他部门审批的事项,待批准后,方可经营);经营本企业的进料加工和“三来一补”业务;房屋租赁(以工商行政管理部门实际核定为准)。"
